CustomerID,SignupDate,TransactionDate,Revenue,Quantity,ProductCategory,Region,City,Country,TenureMonths,ChurnFlag,,OK
C0330,10/4/2022,4/10/2023,21.93,4,Sports,North,East Lydiamouth,Australia,6,No,,
C0149,8/19/2022,5/12/2023,22.03,4,Electronics,North,North SUnited Statesn,Germany,8,No,,
C0010,4/12/2023,11/25/2023,22.05,4,Electronics,North,Bassport,Canada,7,No,,
C0164,1/28/2022,5/22/2023,22.15,4,Electronics,East,Herrerafurt,United States,15,No,,
C0052,8/24/2023,12/3/2023,22.16,4,Beauty,East,Stewartland,Australia,3,No,,
C0196,4/17/2023,7/3/2023,22.18,4,Toys,East,North SUnited Statesn,United States,2,Yes,,
C0374,10/1/2023,12/31/2023,22.25,4,Apparel,North,New David,United Kingdom,3,No,,
C0076,12/31/2023,12/31/2023,22.29,4,Sports,South,Rodneyside,Australia,0,No,,
C0416,9/5/2023,10/21/2023,22.36,4,Apparel,West,Leeville,Germany,1,No,,
C0481,1/23/2022,10/22/2022,22.40,4,Sports,East,Port Jacobland,United States,9,Yes,,
C0426,10/18/2023,10/20/2023,22.41,4,Beauty,North,Lake Mark,United States,0,No,,
C0334,3/29/2023,11/18/2023,22.54,4,Toys,South,Lake Leeton,United States,7,No,,
C0470,3/29/2023,8/1/2023,22.63,4,Electronics,East,North Noahstad,United Kingdom,4,Yes,,
C0117,1/28/2022,6/30/2023,22.64,4,Beauty,South,Brandtside,United States,17,No,,
C0008,9/7/2023,12/10/2023,22.64,4,Sports,North,North Cynthiaview,Australia,3,No,,
C0047,10/9/2023,12/24/2023,22.71,4,Home,South,Ericmouth,Australia,2,No,,
C0337,7/1/2023,10/21/2023,22.72,4,Home,East,West Michael,Germany,3,No,,
C0132,10/5/2023,12/30/2023,22.75,4,Sports,North,Johnfurt,United States,2,No,,
C0275,6/9/2022,3/8/2023,22.78,4,Toys,East,Stewartland,Canada,9,No,,
C0061,3/31/2023,12/5/2023,22.83,4,Home,West,Danielchester,Canada,8,No,,
C0262,10/25/2022,7/22/2023,22.90,4,Electronics,West,Port Keith,United States,9,Yes,,
C0056,12/12/2022,7/22/2023,22.92,4,Sports,North,Leeville,United States,7,No,,
C0238,5/26/2023,8/3/2023,22.96,4,Home,North,Stewartland,United States,2,No,,
C0287,9/20/2023,12/6/2023,22.98,4,Home,East,Tashatown,Australia,2,No,,
C0447,9/30/2023,10/16/2023,23.02,4,Home,North,Sanchezfort,Canada,0,No,,
C0307,2/2/2023,2/11/2023,23.16,4,Home,East,New Stephanie,Australia,0,No,,
C0251,5/27/2022,6/12/2022,23.45,4,Beauty,West,Jasonfort,United Kingdom,0,Yes,,
C0178,10/10/2022,8/3/2023,23.51,4,Home,West,North SUnited Statesn,France,9,No,,
C0338,7/11/2022,9/19/2022,23.73,4,Sports,North,East Jamesside,Canada,2,No,,
C0308,10/4/2022,4/20/2023,23.74,4,Toys,West,Lake Matthew,Germany,6,Yes,,
C0238,5/26/2023,9/6/2023,23.78,4,Toys,West,Danielchester,United Kingdom,3,No,,
C0411,11/1/2022,4/11/2023,23.80,4,Beauty,North,Lake Matthew,Australia,5,No,,
C0367,7/20/2023,12/30/2023,23.85,4,Beauty,South,Rodneyside,Germany,5,No,,
C0143,7/29/2023,8/12/2023,23.88,4,Home,West,Herrerafurt,United States,0,No,,
C0418,2/22/2022,4/28/2022,23.91,4,Toys,North,Adamsborough,France,2,Yes,,
C0103,10/10/2023,11/1/2023,23.92,4,Sports,West,New David,Germany,0,No,,
C0431,11/1/2023,12/10/2023,24.06,4,Home,South,Teresaburgh,Australia,1,No,,
C0159,8/1/2023,9/22/2023,24.13,4,Home,South,Daviston,France,1,No,,
C0310,1/27/2023,8/22/2023,24.14,4,Beauty,North,New Jeffrey,France,6,No,,
C0063,5/24/2023,6/15/2023,24.20,4,Toys,East,Tashatown,United States,0,No,,
C0481,1/23/2022,10/12/2022,24.20,4,Home,South,North Sarabury,United Kingdom,8,Yes,,
C0289,9/17/2023,12/22/2023,24.26,4,Apparel,North,South Dianeshire,Canada,3,No,,
C0347,1/8/2023,2/1/2023,24.40,4,Home,South,Bassport,Australia,0,No,,
C0017,10/26/2023,12/4/2023,24.41,4,Home,South,Lake Rebeccaside,United Kingdom,1,No,,
C0322,2/7/2022,6/19/2023,24.46,4,Apparel,South,East Jill,Australia,16,Yes,,
C0173,8/19/2022,7/1/2023,24.48,4,Toys,North,North John,France,10,No,,
C0252,5/28/2022,9/8/2022,24.71,4,Sports,North,West Michael,Germany,3,Yes,,
C0246,12/15/2022,7/24/2023,24.71,4,Sports,South,East Donna,Germany,7,No,,
C0200,5/12/2023,12/11/2023,24.71,4,Toys,West,Johnfurt,United Kingdom,7,No,,
C0245,4/9/2023,4/16/2023,24.89,4,Toys,West,East Donna,France,0,No,,
C0090,12/4/2022,5/28/2023,24.94,4,Electronics,North,North John,Germany,5,No,,
C0301,12/7/2023,12/24/2023,25.17,4,Beauty,South,East Jessetown,Germany,0,No,,
C0324,12/31/2022,6/29/2023,25.19,4,Toys,South,Port Colleenhaven,United States,6,No,,
C0402,10/27/2023,11/17/2023,25.20,4,Electronics,West,Shawhaven,Australia,0,No,,
C0257,12/4/2022,8/4/2023,25.25,4,Toys,West,Shawhaven,Australia,8,No,,
C0348,6/2/2023,9/5/2023,25.36,4,Home,East,Jasonfort,Germany,3,No,,
C0457,8/4/2023,9/25/2023,25.41,4,Beauty,North,Bassport,Germany,1,No,,
C0439,4/27/2022,11/15/2023,25.49,4,Home,South,Port Jacobland,Canada,18,No,,
C0001,4/13/2022,6/21/2023,25.50,4,Beauty,West,Sarahborough,Australia,14,No,,
C0354,10/29/2022,11/3/2023,25.54,4,Home,East,Lake Lisaport,United Kingdom,12,No,,
C0068,1/23/2023,8/28/2023,25.57,4,Toys,North,Brandtside,Germany,7,Yes,,
C0284,2/23/2022,11/14/2023,25.58,4,Apparel,South,New Jeffrey,United Kingdom,20,No,,
C0010,4/12/2023,10/15/2023,25.67,4,Electronics,North,Brandtside,Australia,6,No,,
C0373,10/25/2023,10/31/2023,25.72,4,Toys,West,North Noahstad,Germany,0,No,,
C0264,9/20/2022,11/18/2023,25.80,4,Sports,North,North Beth,Australia,14,No,,
C0262,10/25/2022,2/8/2023,25.85,4,Beauty,South,Juliechester,France,3,Yes,,
C0056,12/12/2022,2/14/2023,25.85,4,Toys,South,East Mikeburgh,France,2,No,,
C0454,7/8/2022,2/13/2023,25.87,4,Toys,West,Shieldston,France,7,No,,
C0419,7/26/2023,8/21/2023,25.93,4,Home,North,North Noahstad,United Kingdom,0,No,,
C0381,6/25/2022,3/19/2023,25.93,4,Apparel,East,Port Jesseville,Canada,8,Yes,,
C0250,5/26/2023,8/18/2023,25.96,4,Toys,South,East Lydiamouth,Canada,2,No,,
C0385,6/22/2023,12/8/2023,26.03,4,Electronics,East,Evanmouth,Canada,5,No,,
C0137,1/28/2023,2/24/2023,26.03,4,Home,North,Lake Nicoleview,France,0,No,,
C0187,11/14/2022,12/3/2023,26.09,4,Apparel,South,Gomezchester,France,12,No,,
C0427,9/26/2022,7/14/2023,26.11,4,Sports,East,Cassandraton,Canada,9,No,,
C0245,4/9/2023,7/25/2023,26.12,4,Beauty,South,Gomezchester,Canada,3,No,,
C0052,8/24/2023,11/10/2023,26.12,4,Home,North,Adamsborough,Germany,2,No,,
C0408,11/10/2022,1/1/2023,26.14,4,Beauty,West,Port Keith,Canada,1,No,,
C0404,7/29/2023,9/3/2023,26.23,4,Apparel,East,West Juan,Germany,1,No,,
C0288,8/10/2023,11/22/2023,26.30,4,Sports,East,Daviston,France,3,No,,
C0279,10/21/2023,10/21/2023,26.31,4,Toys,West,West Andrewside,Canada,0,No,,
C0428,1/5/2023,3/28/2023,26.31,4,Toys,South,North Cynthiaview,Australia,2,No,,
C0400,12/28/2023,12/31/2023,26.35,4,Home,West,Stewartland,United States,0,No,,
C0166,7/10/2023,10/16/2023,26.60,4,Electronics,West,East Jamesside,United Kingdom,3,No,,
C0017,10/26/2023,11/1/2023,26.64,4,Toys,East,North Noahstad,Australia,0,No,,
C0446,4/6/2022,12/16/2023,26.67,4,Electronics,South,North Micheleland,France,20,No,,
C0137,1/28/2023,3/31/2023,26.68,4,Sports,South,Lake Crystalbury,Australia,2,No,,
C0164,1/28/2022,7/17/2023,26.74,4,Electronics,East,Lake Debra,Australia,17,No,,
C0399,12/20/2022,11/6/2023,26.96,4,Beauty,West,New Kellystad,Germany,10,No,,
C0492,12/2/2022,12/16/2022,27.05,4,Beauty,East,Mortonside,Australia,0,No,,
C0074,12/4/2023,12/7/2023,27.08,4,Toys,North,Port Jacobland,Germany,0,No,,
C0326,3/14/2023,3/27/2023,27.16,4,Beauty,North,East Donna,Canada,0,No,,
C0323,8/18/2022,11/7/2022,27.30,4,Toys,West,East Jessetown,France,2,No,,
C0111,2/23/2023,10/27/2023,27.38,4,Beauty,South,Adamsborough,France,8,No,,
C0102,5/9/2022,10/14/2023,27.39,4,Toys,West,West Natashaport,France,17,Yes,,
C0120,2/2/2022,11/7/2022,27.39,4,Home,West,East Nicholasfurt,Germany,9,Yes,,
C0126,4/9/2022,11/25/2023,27.59,4,Toys,East,Mooreport,France,19,No,,
C0122,5/18/2023,9/18/2023,27.69,4,Toys,West,Lake Lisaport,Australia,4,No,,
C0486,10/21/2023,12/9/2023,27.71,4,Sports,North,North Micheleland,United Kingdom,1,No,,
C0138,7/26/2022,9/2/2022,27.75,4,Home,North,East Nicholasfurt,Canada,1,No,,
C0369,11/19/2022,12/2/2023,27.97,4,Home,South,Lake Leeton,Germany,12,No,,
C0462,3/11/2023,10/23/2023,28.09,4,Home,East,Gomezchester,Canada,7,No,,
C0139,1/15/2022,9/28/2023,28.22,4,Toys,South,Mortonside,France,20,No,,
C0244,11/22/2022,9/30/2023,28.24,4,Toys,West,East Mikeburgh,Australia,10,No,,
C0444,9/26/2023,11/23/2023,28.27,4,Sports,South,Brandtside,Germany,1,No,,
C0337,7/1/2023,8/23/2023,28.31,4,Electronics,South,West Natashaport,France,1,No,,
C0350,2/6/2022,4/5/2023,28.38,4,Toys,East,North Cynthiaview,United States,14,No,,
C0360,7/10/2022,4/30/2023,28.39,4,Home,West,Johnfurt,Germany,9,Yes,,
C0297,4/18/2023,8/18/2023,28.45,4,Apparel,South,South Aaron,United Kingdom,4,No,,
C0007,1/21/2022,7/16/2023,28.50,4,Electronics,East,East Lydiamouth,United States,18,No,,
C0431,11/1/2023,11/15/2023,28.55,4,Home,South,Robinsonshire,Australia,0,No,,
C0252,5/28/2022,1/9/2023,28.57,4,Beauty,East,Port Richard,Germany,7,Yes,,
C0393,5/27/2023,5/30/2023,28.57,4,Electronics,South,Shawhaven,France,0,No,,
C0364,11/19/2022,8/18/2023,28.58,4,Toys,South,Lake Debra,United States,9,No,,
C0281,5/11/2022,12/11/2022,28.68,4,Apparel,South,North Beth,Germany,7,Yes,,
C0157,8/31/2022,4/10/2023,28.82,4,Toys,South,East Nicholasfurt,France,7,Yes,,
C0255,10/2/2023,11/8/2023,28.90,4,Electronics,East,Adamsborough,France,1,No,,
C0433,10/19/2023,11/4/2023,29.02,4,Electronics,West,Ramirezstad,Germany,0,No,,
C0415,3/20/2023,11/20/2023,29.11,4,Home,West,North SUnited Statesn,Australia,8,No,,
C0269,1/2/2022,5/22/2022,29.22,4,Electronics,South,Johnfurt,United Kingdom,4,Yes,,
C0121,2/17/2022,7/26/2023,29.48,4,Home,North,Stewartland,United States,17,No,,
C0203,9/25/2022,2/12/2023,29.50,4,Apparel,North,North Matthewberg,France,4,Yes,,
C0438,4/19/2023,12/18/2023,29.55,4,Electronics,East,North Beth,United States,8,No,,
C0456,3/23/2023,5/29/2023,29.56,4,Beauty,West,Lake Debra,United States,2,No,,
C0250,5/26/2023,8/9/2023,29.62,4,Sports,North,Samuelhaven,Australia,2,No,,
C0187,11/14/2022,12/2/2022,29.65,4,Toys,North,North Matthewberg,United Kingdom,0,No,,
C0048,1/21/2022,8/4/2023,29.66,4,Apparel,South,New Roberttown,United States,18,No,,
C0125,12/29/2023,12/30/2023,29.76,4,Apparel,North,Lake Matthew,United States,0,No,,
C0316,11/19/2023,12/25/2023,29.80,4,Apparel,West,Adamsborough,United States,1,No,,
C0176,1/20/2023,10/15/2023,29.84,4,Beauty,North,North Richardmouth,Australia,8,No,,
C0283,6/1/2022,2/1/2023,29.86,4,Sports,South,Lake Larry,Canada,8,No,,
C0300,12/4/2022,4/3/2023,29.91,4,Sports,North,Bassport,Australia,4,No,,
C0204,5/25/2023,6/29/2023,29.91,4,Sports,East,Lake Mark,Canada,1,No,,
C0089,12/21/2023,12/30/2023,29.92,4,Electronics,South,Martinezbury,Canada,0,No,,
C0160,11/13/2023,12/18/2023,29.96,4,Toys,South,West Allison,Canada,1,No,,
C0175,8/13/2022,10/3/2023,29.98,4,Home,East,Leeville,Canada,13,No,,
C0316,11/19/2023,12/31/2023,30.02,4,Sports,North,Danielchester,United Kingdom,1,No,,
C0207,4/23/2022,9/15/2022,30.06,4,Electronics,East,Samuelhaven,Australia,4,Yes,,
C0237,7/17/2022,12/25/2022,30.10,4,Toys,North,Hoffmanville,United Kingdom,5,No,,
C0123,2/11/2023,9/14/2023,30.10,4,Home,North,South Dianeshire,United States,7,No,,
C0268,7/26/2023,12/21/2023,30.11,4,Apparel,North,Leeville,United Kingdom,4,No,,
C0206,1/22/2023,3/5/2023,30.21,4,Apparel,North,Danielchester,Australia,1,No,,
C0090,12/4/2022,11/13/2023,30.44,4,Home,South,North Judithbury,United States,11,No,,
C0307,2/2/2023,7/20/2023,30.54,4,Electronics,West,Juliechester,France,5,No,,
C0367,7/20/2023,10/28/2023,30.55,4,Apparel,East,Cassandraton,United States,3,No,,
C0461,10/18/2023,12/18/2023,30.56,4,Sports,South,North Sarabury,Canada,2,No,,
C0336,5/31/2023,9/2/2023,30.57,4,Sports,East,Shieldston,Canada,3,No,,
C0236,9/2/2023,12/28/2023,30.67,4,Electronics,East,Lake Crystalbury,Germany,3,No,,
C0381,6/25/2022,8/26/2023,30.73,4,Sports,East,New Brooke,Australia,14,Yes,,
C0131,4/7/2023,11/29/2023,31.09,4,Beauty,South,North Noahstad,Canada,7,No,,
C0360,7/10/2022,2/7/2023,31.20,4,Home,North,Lake Crystalbury,United Kingdom,7,Yes,,
C0369,11/19/2022,7/9/2023,31.27,4,Beauty,West,South Todd,United States,7,No,,
C0249,12/12/2022,2/26/2023,31.31,4,Sports,West,Hoffmanville,Germany,2,No,,
C0243,7/6/2022,12/30/2023,31.42,4,Apparel,West,Wilkersonmouth,Germany,18,No,,
C0395,10/16/2023,11/28/2023,31.62,4,Sports,North,West Allison,United Kingdom,1,No,,
C0160,11/13/2023,12/2/2023,31.68,4,Home,West,South Aaron,Germany,0,No,,
C0249,12/12/2022,8/29/2023,31.78,4,Apparel,South,West Juan,United Kingdom,8,No,,
C0305,6/10/2022,11/15/2022,31.88,4,Home,East,Lake Rebeccaside,Germany,5,No,,
C0294,8/15/2022,7/10/2023,31.95,4,Sports,North,New Jessica,France,10,No,,
C0050,10/1/2022,10/14/2022,31.98,4,Toys,West,Adamsborough,United Kingdom,0,No,,
C0326,3/14/2023,9/7/2023,32.01,4,Toys,West,East Jill,Australia,5,No,,
C0190,8/22/2022,9/13/2023,32.17,4,Apparel,South,Taylorburgh,Germany,12,No,,
C0423,7/15/2022,8/8/2022,32.17,4,Home,East,Shawhaven,Australia,0,No,,
C0099,3/6/2022,4/12/2022,32.21,4,Home,North,East Jill,Canada,1,Yes,,
C0229,3/15/2023,7/11/2023,32.21,4,Beauty,North,Port Colleenhaven,France,3,No,,
C0235,10/7/2022,3/20/2023,32.33,4,Beauty,South,East Donna,France,5,No,,
C0213,1/2/2022,6/15/2023,32.33,4,Electronics,South,East Donna,Germany,17,Yes,,
C0301,12/7/2023,12/7/2023,32.34,4,Home,West,Daviston,Canada,0,No,,
C0349,4/9/2022,8/16/2023,32.52,4,Toys,East,Stevenland,United Kingdom,16,No,,
C0251,5/27/2022,8/20/2022,32.53,4,Toys,South,Stewartland,Australia,2,Yes,,
C0417,9/21/2022,6/1/2023,32.57,4,Toys,West,Johnfurt,United Kingdom,8,Yes,,
C0073,4/22/2023,10/5/2023,32.65,4,Electronics,East,South Patrickmouth,United States,5,No,,
C0040,11/18/2023,11/19/2023,32.66,4,Electronics,East,Gomezchester,France,0,No,,
C0255,10/2/2023,12/12/2023,32.69,4,Home,West,East Josephville,Germany,2,No,,
C0050,10/1/2022,12/24/2022,32.70,4,Sports,East,East Jamesside,United Kingdom,2,No,,
C0189,8/13/2022,4/24/2023,32.71,4,Toys,South,Lake Rebeccaside,United Kingdom,8,No,,
C0060,1/2/2023,3/8/2023,32.79,4,Beauty,South,North Richardmouth,Canada,2,No,,
C0404,7/29/2023,10/15/2023,32.88,4,Home,West,East Mikeburgh,United States,2,No,,
C0408,11/10/2022,3/30/2023,32.89,4,Sports,West,Herrerafurt,France,4,No,,
C0188,11/8/2023,12/15/2023,32.90,4,Home,East,East Jill,France,1,No,,
C0489,11/21/2022,12/27/2022,32.92,4,Toys,East,East Jessetown,United States,1,No,,
C0365,5/8/2022,12/8/2023,32.99,4,Home,South,Johnfurt,France,19,No,,
C0149,8/19/2022,10/4/2023,33.00,4,Electronics,East,Port Colleenhaven,United States,13,No,,
C0470,3/29/2023,10/18/2023,33.09,4,Sports,East,Leeville,Canada,6,Yes,,
C0002,3/12/2023,8/3/2023,33.13,4,Toys,East,Leeville,United Kingdom,4,No,,
C0390,11/16/2023,12/18/2023,33.15,4,Home,East,Samuelhaven,Canada,1,No,,
C0219,2/7/2023,11/7/2023,33.19,4,Toys,East,North SUnited Statesn,Australia,9,No,,
C0231,7/3/2022,8/8/2023,33.24,4,Home,West,Sanchezfort,Australia,13,No,,
C0218,1/20/2023,8/29/2023,33.26,4,Home,South,West Juan,Germany,7,No,,
C0475,12/7/2022,5/25/2023,33.37,4,Beauty,East,Ramirezstad,Germany,5,Yes,,
C0302,6/12/2022,2/21/2023,33.46,4,Beauty,East,North John,Australia,8,No,,
C0164,1/28/2022,6/8/2023,33.51,4,Electronics,West,North Sarabury,France,16,No,,
C0256,7/5/2023,11/18/2023,33.65,4,Apparel,North,Lake Chad,Canada,4,No,,
C0463,3/27/2022,11/2/2023,33.70,4,Toys,South,Lake Rebeccaside,Canada,19,No,,
C0498,11/21/2023,12/29/2023,33.82,4,Apparel,North,North Richardmouth,Canada,1,No,,
C0272,10/14/2023,11/23/2023,33.84,4,Home,South,East Nathaniel,Germany,1,No,,
C0309,5/19/2023,9/30/2023,33.85,4,Beauty,West,New Mariotown,Germany,4,No,,
C0313,2/5/2023,5/24/2023,33.93,4,Sports,West,Lake Crystalbury,United Kingdom,3,No,,
C0296,5/25/2023,8/4/2023,33.97,4,Home,West,Stewartland,Canada,2,No,,
C0294,8/15/2022,10/5/2023,34.20,4,Electronics,West,North Jessicaland,Germany,13,No,,
C0208,9/5/2023,10/7/2023,34.21,4,Toys,West,New Mariotown,United Kingdom,1,No,,
C0003,9/28/2022,10/3/2022,34.49,4,Electronics,East,Wilkersonmouth,United Kingdom,0,No,,
C0110,11/6/2023,11/10/2023,34.52,4,Toys,North,North Richardmouth,Germany,0,No,,
C0125,12/29/2023,12/31/2023,34.52,4,Sports,West,Lake Rebeccaside,Australia,0,No,,
C0396,4/16/2023,12/26/2023,34.63,4,Electronics,South,South Patrickmouth,Germany,8,No,,
C0388,5/21/2023,8/20/2023,34.65,4,Apparel,West,Davidstad,France,3,No,,
C0234,10/21/2022,11/29/2023,34.73,4,Sports,North,West Michael,France,13,No,,
C0078,6/11/2022,9/25/2023,34.84,4,Home,East,North Sarabury,Canada,15,No,,
C0315,2/2/2022,8/15/2022,34.85,4,Sports,West,East Jessetown,United Kingdom,6,Yes,,
C0266,12/12/2022,11/4/2023,35.03,4,Toys,West,North SUnited Statesn,Germany,10,No,,
C0303,12/21/2023,12/23/2023,35.09,4,Electronics,South,Cassandraton,Germany,0,No,,
C0439,4/27/2022,8/7/2023,35.11,4,Home,North,Saramouth,France,15,No,,
C0063,5/24/2023,10/26/2023,35.24,4,Toys,East,East Donna,Canada,5,No,,
C0321,11/1/2023,11/20/2023,35.34,4,Home,South,Shawhaven,Germany,0,No,,
C0406,5/5/2022,11/23/2022,35.45,4,Beauty,East,New David,Australia,6,No,,
C0185,2/15/2023,3/13/2023,35.52,4,Apparel,West,East Courtneychester,Canada,0,No,,
C0303,12/21/2023,12/24/2023,35.53,4,Electronics,East,Ramirezstad,France,0,No,,
C0357,4/9/2022,12/9/2023,35.57,4,Toys,East,North Matthewberg,United Kingdom,20,No,,
C0455,12/5/2023,12/31/2023,35.61,4,Toys,East,North Judithbury,France,0,No,,
C0184,4/1/2023,10/4/2023,35.65,4,Apparel,North,Jasonfort,United States,6,No,,
C0099,3/6/2022,5/13/2022,35.67,4,Beauty,North,Lake Leeton,United States,2,Yes,,
C0149,8/19/2022,2/22/2023,35.86,4,Electronics,East,Port Jacobland,Australia,6,No,,
C0053,11/12/2022,6/17/2023,35.87,4,Apparel,East,Jasonfort,Australia,7,No,,
C0302,6/12/2022,5/26/2023,35.97,4,Sports,East,East Josephville,France,11,No,,
C0008,9/7/2023,12/1/2023,35.98,4,Toys,West,Lake Debra,Australia,2,No,,
C0009,5/2/2022,11/9/2023,36.17,4,Apparel,East,West Andrewside,Germany,18,No,,
C0441,1/28/2023,12/6/2023,36.19,4,Home,East,Adamsborough,Australia,10,No,,
C0359,4/26/2022,5/24/2022,36.21,4,Beauty,South,Lake Mark,Canada,0,No,,
C0237,7/17/2022,8/1/2022,36.28,4,Electronics,East,West Elizabeth,Australia,0,No,,
C0077,7/10/2023,11/19/2023,36.35,4,Toys,East,Lake Matthew,Canada,4,No,,
C0334,3/29/2023,9/19/2023,36.36,4,Beauty,East,West Allison,Australia,5,No,,
C0127,11/15/2023,12/15/2023,36.42,4,Apparel,West,Shawhaven,United Kingdom,1,No,,
C0368,7/24/2023,12/6/2023,36.43,4,Toys,East,Port Jacobland,Australia,4,No,,
C0046,4/30/2023,10/9/2023,36.46,4,Apparel,East,Lake Debra,Germany,5,Yes,,
C0177,1/12/2023,1/14/2023,36.49,4,Toys,South,North Cynthiaview,Germany,0,No,,
C0067,7/16/2023,10/24/2023,36.54,4,Sports,South,Shieldston,United Kingdom,3,No,,
C0435,8/27/2023,10/7/2023,37.03,4,Home,North,Ramirezstad,United Kingdom,1,No,,
C0398,4/2/2022,12/12/2023,37.23,4,Electronics,South,North Deniseside,Canada,20,No,,
C0171,12/14/2022,5/16/2023,37.23,4,Home,North,Port Keith,Canada,5,No,,
C0258,10/3/2023,10/7/2023,37.25,4,Home,North,North Richardmouth,Germany,0,No,,
C0116,2/10/2022,4/20/2023,37.28,4,Home,North,Port Jesseville,Germany,14,No,,
C0363,9/13/2022,6/19/2023,37.49,4,Home,East,East Courtneychester,Germany,9,No,,
C0053,11/12/2022,11/12/2022,37.83,4,Toys,North,East Jamesside,United States,0,No,,
C0435,8/27/2023,12/22/2023,37.84,4,Electronics,West,West Allison,France,3,No,,
C0300,12/4/2022,7/9/2023,37.89,4,Electronics,East,Gomezchester,France,7,No,,
C0193,1/9/2023,10/18/2023,37.91,4,Electronics,West,Ericmouth,Australia,9,No,,
C0463,3/27/2022,11/8/2023,37.92,4,Electronics,North,North Noahstad,Australia,19,No,,
C0471,7/23/2022,10/31/2023,38.23,4,Sports,South,Tashatown,Canada,15,No,,
C0305,6/10/2022,10/31/2022,38.29,4,Electronics,East,Lake Chad,Germany,4,No,,
C0326,3/14/2023,7/11/2023,38.32,4,Electronics,North,North Matthewberg,Germany,3,No,,
C0455,12/5/2023,12/30/2023,38.43,4,Beauty,South,Johnfurt,Canada,0,No,,
C0495,6/9/2022,8/9/2023,38.55,4,Sports,East,Adamsborough,Germany,14,No,,
C0045,5/11/2022,2/2/2023,38.60,4,Electronics,East,Tashatown,Germany,8,No,,
C0441,1/28/2023,6/16/2023,38.65,4,Apparel,West,Jasonfort,Canada,4,No,,
C0209,9/17/2023,11/7/2023,38.73,4,Toys,North,Juliechester,Australia,1,No,,
C0070,1/25/2023,11/24/2023,38.94,4,Toys,South,Lake Lisaport,Canada,10,No,,
C0326,3/14/2023,5/21/2023,38.97,4,Beauty,South,South Aaron,Germany,2,No,,
C0204,5/25/2023,6/1/2023,38.97,4,Beauty,North,Williamview,France,0,No,,
C0185,2/15/2023,10/13/2023,39.12,4,Apparel,North,Sarahborough,United States,8,No,,
C0081,9/28/2022,1/19/2023,39.17,4,Apparel,East,Mortonside,United States,3,No,,
C0412,11/23/2023,12/11/2023,39.29,4,Toys,South,South Noah,United Kingdom,0,No,,
C0442,10/3/2023,10/7/2023,39.34,4,Sports,West,New Mariotown,Canada,0,No,,
C0238,5/26/2023,10/6/2023,39.38,4,Apparel,North,East Josephville,Germany,4,No,,
C0374,10/1/2023,10/28/2023,39.53,4,Sports,West,Lake Crystalbury,United States,0,No,,
C0298,4/9/2022,9/19/2022,39.66,4,Sports,North,East Nicholasfurt,United States,5,No,,
C0157,8/31/2022,6/20/2023,39.89,4,Beauty,West,Stevenland,Germany,9,Yes,,
C0148,2/11/2023,3/7/2023,39.98,4,Beauty,West,Ericmouth,Australia,0,No,,
C0137,1/28/2023,5/13/2023,40.12,4,Toys,South,Ramirezstad,Canada,3,No,,
C0472,8/6/2022,10/22/2023,40.21,4,Electronics,South,Lisatown,Canada,14,Yes,,
C0479,9/11/2022,11/5/2022,40.25,4,Beauty,West,New Brooke,France,1,No,,
C0012,11/27/2022,9/26/2023,40.32,4,Sports,East,North Sarabury,France,10,No,,
C0363,9/13/2022,10/22/2022,40.37,4,Toys,South,Williamview,United Kingdom,1,No,,
C0297,4/18/2023,11/23/2023,40.45,4,Home,West,North Deniseside,Canada,7,No,,
C0053,11/12/2022,8/17/2023,40.80,4,Electronics,South,East Lydiamouth,United States,9,No,,
C0024,1/21/2023,7/14/2023,40.92,4,Home,North,Martinezbury,Germany,5,No,,
C0017,10/26/2023,11/13/2023,40.96,4,Sports,West,Lake Debra,United States,0,No,,
C0156,11/30/2023,12/27/2023,41.16,4,Apparel,South,Port Keith,United States,0,No,,
C0184,4/1/2023,7/30/2023,41.20,4,Beauty,South,East Nathaniel,Canada,4,No,,
C0444,9/26/2023,11/5/2023,41.23,4,Sports,North,Shawhaven,France,1,No,,
C0264,9/20/2022,3/21/2023,41.24,4,Electronics,South,Shieldston,Canada,6,No,,
C0118,5/15/2022,7/7/2022,41.27,4,Sports,East,Lake Chad,United States,1,No,,
C0366,1/18/2022,7/25/2023,41.32,4,Electronics,East,West Donald,United Kingdom,18,Yes,,
C0265,5/24/2022,6/18/2022,41.43,4,Beauty,West,East Jill,Canada,0,No,,
C0403,11/29/2023,12/22/2023,41.49,4,Apparel,West,Daviston,Canada,0,No,,
C0093,7/7/2022,12/17/2023,41.50,4,Apparel,North,Lake Roberto,France,17,No,,
C0215,8/8/2022,1/31/2023,41.52,4,Electronics,West,North John,Australia,5,Yes,,
C0237,7/17/2022,4/27/2023,41.56,4,Home,East,Wilkersonmouth,Canada,9,No,,
C0410,12/8/2022,6/15/2023,41.59,4,Toys,West,New Mariotown,United Kingdom,6,No,,
C0420,9/12/2023,10/15/2023,41.62,4,Electronics,North,East Lydiamouth,Germany,1,No,,
C0106,5/19/2022,2/15/2023,41.62,4,Electronics,South,Bassport,France,9,No,,
C0379,1/28/2023,8/13/2023,41.72,4,Beauty,West,Danielchester,Australia,6,No,,
C0100,6/5/2023,7/25/2023,41.72,4,Apparel,South,Daviston,United States,1,No,,
C0164,1/28/2022,2/24/2022,41.79,4,Toys,East,Lake Debbie,Germany,0,No,,
